Wavelength (nm)	I18 abs e
634.50	2271.2
634.75	2146.9
635.00	2066.3
635.25	1972.0
635.50	1910.6
635.75	1880.2
636.00	1837.1
636.25	1686.6
636.50	1693.6
636.75	1658.8
637.00	1588.0
637.25	1525.9
637.50	1502.7
637.75	1478.1
638.00	1414.2
638.25	1405.9
638.50	1340.0
638.75	1228.5
639.00	1277.7
639.25	1176.1
639.50	1169.2
639.75	1161.9
640.00	1142.1
640.25	1038.0
640.50	974.86
640.75	1012.8
641.00	986.60
641.25	1012.3
641.50	920.71
641.75	885.28
642.00	901.53
642.25	808.78
642.50	813.07
642.75	821.19
643.00	784.19
643.25	768.16
643.50	795.02
643.75	655.11
644.00	679.03
644.25	671.81
644.50	616.53
644.75	612.01
645.00	621.94
645.25	605.47
645.50	610.21
645.75	560.34
646.00	519.95
646.25	459.92
646.50	562.37
646.75	479.78
647.00	516.79
647.25	496.03
647.50	472.78
647.75	483.39
648.00	430.59
648.25	401.48
648.50	342.36
648.75	391.77
649.00	416.15
649.25	453.38
649.50	368.76
649.75	270.37
650.00	350.25
650.25	325.88
650.50	313.92
650.75	284.36
651.00	321.14
651.25	371.01
651.50	262.70
651.75	251.64
652.00	274.21
652.25	274.66
652.50	235.17
652.75	208.32
653.00	262.70
653.25	207.64
653.50	251.87
653.75	176.28
654.00	168.15
654.25	200.42
654.50	266.09
654.75	174.92
655.00	161.38
655.25	180.56
655.50	168.83
655.75	231.34
656.00	158.45
656.25	132.72
656.50	176.28
656.75	202.45
657.00	174.24
657.25	108.58
657.50	111.96
657.75	130.47
658.00	138.82
658.25	133.85
658.50	98.877
658.75	132.50
659.00	117.38
659.25	127.76
659.50	93.686
659.75	121.22
660.00	105.65
660.25	144.46
660.50	86.917
660.75	78.342
661.00	119.64
661.25	176.73
661.50	161.83
661.75	58.710
662.00	105.87
662.25	94.363
662.50	190.49
662.75	94.363
663.00	57.356
663.25	121.22
663.50	92.784
663.75	80.824
664.00	75.860
664.25	41.786
664.50	100.91
664.75	86.240
665.00	20.124
665.25	59.387
665.50	111.51
665.75	92.558
666.00	125.05
666.25	2.2969
666.50	75.409
666.75	70.219
667.00	100.23
667.25	56.679
667.50	104.97
667.75	104.29
668.00	137.24
668.25	56.679
668.50	56.454
668.75	66.834
669.00	123.70
669.25	121.22
669.50	53.069
669.75	39.304
670.00	72.701
670.25	90.753
670.50	-1.0879
670.75	39.530
671.00	68.639
671.25	79.922
671.50	119.19
671.75	20.800
672.00	93.235
672.25	85.337
672.50	123.47
672.75	23.734
673.00	32.760
673.25	77.891
673.50	79.696
673.75	80.147
674.00	55.100
674.25	81.953
674.50	78.793
674.75	63.675
675.00	63.900
675.25	42.463
675.50	43.366
675.75	64.803
676.00	113.32
676.25	16.964
676.50	48.330
676.75	119.19
677.00	118.73
677.25	57.356
677.50	56.454
677.75	106.55
678.00	96.620
678.25	67.736
678.50	44.720
678.75	55.325
679.00	95.943
679.25	44.945
679.50	9.7435
679.75	74.055
680.00	55.551
680.25	102.49
680.50	69.542
680.75	37.950
681.00	73.152
681.25	95.943
681.50	22.380
681.75	46.074
682.00	49.684
682.25	78.568
682.50	28.021
682.75	44.268
683.00	31.857
683.25	72.249
683.50	87.143
683.75	70.219
684.00	15.836
684.25	65.029
684.50	38.853
684.75	0.71735
685.00	45.622
685.25	61.869
685.50	68.639
685.75	57.356
686.00	45.171
686.25	23.960
686.50	38.853
686.75	90.076
687.00	25.088
687.25	65.029
687.50	22.154
687.75	52.843
688.00	37.048
688.25	71.572
688.50	57.131
688.75	66.382
689.00	46.299
689.25	92.558
689.50	56.454
689.75	48.781
690.00	70.896
690.25	-6.0523
690.50	40.884
690.75	59.613
691.00	45.397
691.25	56.454
691.50	48.556
691.75	83.306
692.00	66.157
692.25	88.496
692.50	56.679
692.75	79.470
693.00	61.192
693.25	50.135
693.50	28.924
693.75	28.473
694.00	58.485
694.25	73.378
694.50	59.613
694.75	74.732
695.00	42.915
695.25	40.207
695.50	40.658
695.75	86.917
696.00	32.534
696.25	-5.6009
696.50	72.475
696.75	67.285
697.00	79.470
697.25	61.644
697.50	64.352
697.75	32.309
698.00	67.736
698.25	81.050
698.50	27.119
698.75	45.848
699.00	51.715
699.25	74.055
699.50	71.347
699.75	89.399
700.00	41.335
