Wavelength (nm)	Q22 abs e
622.75	3869.3
622.94	3925.2
623.13	3916.5
623.31	4048.9
623.50	4072.0
623.69	4108.4
623.88	4033.5
624.06	4169.0
624.25	4117.2
624.44	4079.7
624.62	4084.3
624.81	4029.4
625.00	4094.1
625.19	4216.7
625.38	4203.9
625.56	4182.9
625.75	4271.6
625.94	4238.8
626.12	4208.0
626.31	4126.4
626.50	4197.2
626.69	4313.7
626.87	4277.8
627.06	4273.2
627.25	4259.3
627.44	4295.8
627.62	4419.9
627.81	4261.9
628.00	4258.8
628.19	4330.1
628.37	4407.6
628.56	4284.5
628.75	4380.9
628.94	4289.6
629.12	4398.9
629.31	4401.5
629.50	4508.7
629.69	4510.3
629.87	4469.2
630.06	4475.9
630.25	4311.2
630.44	4487.7
630.63	4291.7
630.81	4345.5
631.00	4427.6
631.19	4432.3
631.38	4343.0
631.56	4441.5
631.75	4486.7
631.94	4468.2
632.12	4568.3
632.31	4510.3
632.50	4585.2
632.69	4502.1
632.88	4414.3
633.06	4543.1
633.25	4491.3
633.44	4638.6
633.62	4646.3
633.81	4493.3
634.00	4531.8
634.19	4538.0
634.37	4569.3
634.56	4541.6
634.75	4550.3
634.94	4609.3
635.13	4478.4
635.31	4612.4
635.50	4411.2
635.69	4640.1
635.87	4667.3
636.06	4663.2
636.25	4516.9
636.44	4618.0
636.62	4574.4
636.81	4511.3
637.00	4475.4
637.19	4454.8
637.37	4544.1
637.56	4459.5
637.75	4611.4
637.94	4516.9
638.12	4610.3
638.31	4600.1
638.50	4504.6
638.69	4401.5
638.87	4464.6
639.06	4402.5
639.25	4588.8
639.44	4270.6
639.63	4424.6
639.81	4402.5
640.00	4462.5
640.19	4484.1
640.37	4493.8
640.56	4494.4
640.75	4352.7
640.94	4422.0
641.12	4305.5
641.31	4309.1
641.50	4183.4
641.69	4226.5
641.88	4178.2
642.06	4279.3
642.25	4289.6
642.44	4122.8
642.63	4169.0
642.81	4379.9
643.00	4179.8
643.19	4065.3
643.38	4217.8
643.56	4049.4
643.75	4239.8
643.94	4143.3
644.12	4159.3
644.31	3963.7
644.50	3909.3
644.69	4130.5
644.87	4031.5
645.06	4048.9
645.25	4110.0
645.44	3999.7
645.62	4055.1
645.81	3823.6
646.00	3988.9
646.19	3955.0
646.37	3726.1
646.56	3784.1
646.75	3878.5
646.94	3862.6
647.13	3970.4
647.31	3785.2
647.50	3911.9
647.69	3606.6
647.87	3608.1
648.06	3613.2
648.25	3643.0
648.44	3764.6
648.62	3695.3
648.81	3621.5
649.00	3517.8
649.19	3789.3
649.38	3536.8
649.56	3405.9
649.75	3277.6
649.94	3609.6
650.13	3340.7
650.31	3647.6
650.50	3529.1
650.69	3518.8
650.88	3341.8
651.06	3321.2
651.25	3322.3
651.44	3354.6
651.62	3341.3
651.81	3163.7
652.00	3379.2
652.19	3213.0
652.37	3050.8
652.56	3163.2
652.75	3103.1
652.94	3075.4
653.12	3051.3
653.31	3047.2
653.50	3029.3
653.69	3128.3
653.88	2861.4
654.06	2953.8
654.25	2902.0
654.44	2889.2
654.63	2882.5
654.81	2730.6
655.00	2903.5
655.19	2880.4
655.37	2920.5
655.56	2795.8
655.75	2808.6
655.94	2761.9
656.12	2825.5
656.31	2700.8
656.50	2407.8
656.69	2584.3
656.87	2592.5
657.06	2539.2
657.25	2541.2
657.44	2380.1
657.62	2482.7
657.81	2429.4
658.00	2547.4
658.19	2283.6
658.38	2421.1
658.56	2399.1
658.75	2237.9
658.94	2328.8
659.12	2222.0
659.31	2319.0
659.50	2114.8
659.69	2269.8
659.87	2197.4
660.06	2141.5
660.25	2094.3
660.44	2223.1
660.63	1900.3
660.81	2158.4
661.00	2181.0
661.19	1970.6
661.38	2069.1
661.56	1898.2
661.75	1758.6
661.94	1682.7
662.13	1904.9
662.31	1676.5
662.50	1631.9
662.69	1750.4
662.87	1832.0
663.06	1784.3
663.25	1792.5
663.44	1735.5
663.62	1779.7
663.81	1776.6
664.00	1584.2
664.19	1647.8
664.37	1567.7
664.56	1585.7
664.75	1709.9
664.94	1678.1
665.12	1623.2
665.31	1557.0
665.50	1448.7
665.69	1388.1
665.88	1314.2
666.06	1312.7
666.25	1441.5
666.44	1363.0
666.62	1446.1
666.81	1200.8
667.00	1404.0
667.19	1468.2
667.37	1410.7
667.56	1399.4
667.75	1327.1
667.94	1321.4
668.13	1117.2
668.31	1180.8
668.50	1212.6
668.69	1194.1
668.88	1051.0
669.06	1145.4
669.25	1349.1
669.44	1202.4
669.63	1163.9
669.81	1116.7
670.00	1110.5
670.19	1081.8
670.37	999.14
670.56	985.80
670.75	1044.8
670.94	1083.8
671.12	1096.1
671.31	1103.8
671.50	1084.8
671.69	849.81
671.87	885.73
672.06	733.83
672.25	1021.7
672.44	987.85
672.63	945.77
672.81	961.68
673.00	823.64
673.19	1079.2
673.38	908.83
673.56	745.12
673.75	744.10
673.94	743.59
674.12	765.14
674.31	661.48
674.50	880.60
674.69	779.51
674.87	789.77
675.06	818.51
675.25	605.54
675.44	676.36
675.62	745.12
675.81	909.85
676.00	756.93
676.19	598.36
676.37	714.33
676.56	629.15
676.75	758.98
676.94	690.22
677.13	703.04
677.31	698.43
677.50	600.41
677.69	551.66
677.87	618.37
678.06	666.61
678.25	582.45
678.44	716.39
678.62	641.46
678.81	560.38
679.00	714.85
679.19	461.85
679.38	561.41
679.56	536.26
679.75	588.09
679.94	523.43
680.13	575.78
680.31	597.33
680.50	600.41
680.69	542.42
680.88	483.41
681.06	583.99
681.25	511.12
681.44	604.52
681.62	592.71
681.81	448.00
682.00	491.10
682.19	499.32
682.37	508.04
682.56	405.92
682.75	435.68
682.94	471.09
683.12	549.09
683.31	444.41
683.50	526.00
683.69	479.82
683.87	498.80
684.06	440.81
684.25	500.86
684.44	397.71
684.63	498.29
684.81	552.17
685.00	463.39
685.19	355.63
685.37	426.96
685.56	473.66
685.75	466.99
685.94	585.02
686.12	531.65
686.31	328.43
686.50	346.90
686.69	398.22
686.88	519.33
687.06	449.54
687.25	489.57
687.44	365.38
687.63	344.34
687.81	436.71
688.00	316.11
688.19	465.96
688.38	388.98
688.56	324.84
688.75	368.46
688.94	351.52
689.12	380.77
689.31	445.43
689.50	396.68
689.69	484.95
689.87	417.72
690.06	419.77
690.25	459.29
690.44	282.76
690.62	383.85
690.81	168.83
691.00	227.33
691.19	393.60
691.38	411.05
691.56	507.01
691.75	449.54
691.94	203.73
692.13	448.51
692.31	264.80
692.50	419.26
692.69	108.28
692.87	490.59
693.06	217.07
693.25	186.28
693.44	325.35
693.62	262.23
693.81	468.01
694.00	256.59
694.19	456.21
694.37	259.15
694.56	276.60
694.75	381.29
694.94	429.01
695.12	270.95
695.31	307.39
695.50	461.85
695.69	282.76
695.88	352.55
696.06	363.33
696.25	344.34
696.44	103.66
696.62	495.72
696.81	241.19
697.00	210.40
697.19	338.18
697.37	236.57
697.56	229.90
697.75	375.13
697.94	358.19
698.13	269.41
698.31	370.00
698.50	294.05
698.69	-54.396
698.88	205.27
699.06	409.00
699.25	179.10
699.44	340.75
699.63	148.31
699.81	152.93
700.00	80.568
